transaction_id,transaction_date,transaction_time,store_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method
TXN0002606,2025-09-22,11:18:06,NS002,C00368,P0001,2,2499,0,4998.0,Wallet
TXN0001866,29-08-2025,20:04:28,NS001,C00252,P0027,1,249,0,249.0,Wallet
TXN0002562,2025-03-06,20:07:24,NS003,C00348,P0002,2 pcs,3299,0,6598.0,Credit Card
TXN0006519,2025-11-05,21:00:00,NS012,C00368,P9969,2 pcs,565,0,3934,UPI
TXN0000182,28/10/2025,18:30:17,NS012,C00097,P0038,1,149,15,126.65,Debit Card
TXN0006388,2025-10-07,19:30:49,NS001,C00210,P0009,3,2199,0,6597.0,UPI
TXN0001302,2025-12-03,17:08:10,NS012,C00489,P0011,1,599,0,599.0,UPI
TXN0004146,2025-06-22,17:20:39,NS001,C00156,P0016,2,999,0,1998.0,Wallet
TXN0004987,2025-04-03,20:15:24,NS002,C00227,P0044,3,279,0,837.0,Cash
TXN0001324,2025-05-01,13:12:52,NS001,C00247,P0005,1,1899,10,1709.1,
TXN0003728,02/15/2025,20:37:58,NS010,C00394,P0039,5,179,0,895.0,Credit Card
TXN0006297,2025-01-15,15:56:08,NS006,C00380,P0049,2,199,20,318.4,Credit Card
TXN0003371,2025-03-24,19:55:02,NS015,C00168,P0006,1,399,0,399.0,Cash
TXN0005288,2025-02-08,15:40:21,NS004,C00389,P0028,4,25,0,100.0,UPI
TXN0004019,04-09-2025,15:27:31,NS003,C00095,P0039,3,179,0,537.0,UPI
TXN0002217,08/04/2025,21:53:15,NS002,C00482,P0040,3,599,10,1617.3,Credit Card
TXN0003193,11/02/2025,13:17:09,NS007,C00130,P0050,2,1499,5,2848.1,Debit Card
TXN0001072,2025-10-05,20:21:54,NS006,C00275,P0017,2,1199,15,2038.3,Debit Card
TXN0000999,04/17/2025,14:12:53,NS009,C00264,P0038,2,149,0,298.0,Debit Card
TXN0004230,04/07/2025,19:46:45,NS005,C00398,P0048,2,399,0,798.0,Cash
TXN0003370,16/05/2025,17:14:08,NS011,C00359,P0012,3,1499,20,3597.6,Debit Card
TXN0004275,23/11/2025,09:34:55,NS011,C00275,P0015,5,1799,0,8995.0,Cash
TXN0000338,16-05-2025,20:05:22,NS009,C00249,P0043,3,349,0,1047.0,Cash
TXN0001686,25/08/2025,13:29:38,NS003,C00384,P0045,3,499,5,1422.15,UPI
TXN0006387,08/11/2025,10:27:25,NS006,C00331,P0014,4,899,0,3596.0,Cash
TXN0005549,10/03/2025,17:54:03,NS009,C00180,P0002,3,3299,20,7917.6,Wallet
TXN0006522,2025-04-09,16:00:00,NS007,C00269,P9598,2,1521,0,752,Cash
TXN0001409,2025-04-21,21:08:02,NS003,C00304,P0030,1,399,0,399.0,Cash
TXN0005693,2025-03-27,19:01:53,NS013,C00442,P0002,3,3299,0,9897.0,UPI
TXN0001044,26/09/2025,13:04:12,NS004,C00208,P0030,1,399,0,399.0,UPI
TXN0003195,2025-08-26,09:14:15,NS003,C00335,P0030,1,399,5,379.05,Credit Card
TXN0001193,2025-11-11,16:26:03,NS006,C00447,P0017,1,1199,0,1199.0,Credit Card
TXN0003418,02/02/2025,16:38:44,NS011,C00038,P0025,3,49,0,147.0,Debit Card
TXN0003445,2025-06-24,12:43:38,NS014,C00494,P0025,3,49,0,147.0,Credit Card
TXN0005437,2025-07-13,11:44:51,NS008,C00359,P0003,2,4999,20,7998.4,Cash
TXN0005037,26/05/2025,13:15:35,NS013,C00300,P0032,2,799,0,1598.0,Wallet
TXN0000035,2025-02-13,18:34:36,NS013,C00055,P0037,3,699,0,2097.0,Debit Card
TXN0006106,05/22/2025,19:48:33,NS011,C00073,P0010,2,599,0,1198.0,UPI
TXN0002196,04/23/2025,14:23:31,NS004,C00470,P0007,1,799,20,639.2,Credit Card
TXN0002449,17/03/2025,20:45:41,NS013,C00004,P0006,3,399,20,957.6,Credit Card
TXN0002894,2025-11-30,15:11:20,NS014,C00196,P0044,5,279,5,1325.25,Debit Card
TXN0006225,2025-05-17,18:25:19,NS012,C00380,P0045,3,499,5,1422.15,Cash
TXN0000351,2025-12-15,11:21:57,NS008,C00146,P0001,3,2499,20,5997.6,Debit Card
TXN0004969,2025-08-06,15:47:54,NS003,C00172,P0027,3,249,20,597.6,Debit Card
TXN0000651,23-09-2025,19:24:02,NS010,C00111,P0038,3,149,0,447.0,Wallet
TXN0006346,03/10/2025,11:13:37,NS008,C00500,P0001,3,2499,20,5997.6,Debit Card
TXN0004272,2025-03-29,12:16:29,NS009,C00494,P0049,2,199,10,358.2,Credit Card
TXN0001333,03/22/2025,10:19:49,NS006,C00317,P0014,1,899,20,719.2,Wallet
TXN0005838,2025-12-31,17:59:20,NS009,C00106,P0018,3,2499,5,7122.15,UPI
TXN0004097,12/09/2025,09:40:09,NS006,C00035,P0002,2,3299,5,6268.1,UPI
TXN0005158,13/07/2025,10:48:20,NS015,C00248,P0016,1,999,0,999.0,UPI
TXN0002994,11/07/2025,19:39:25,NS007,C00201,P0015,1,1799,0,1799.0,UPI
TXN0005329,08/07/2025,10:52:03,NS002,C00293,P0025,1,49,0,49.0,UPI
TXN0001009,2025-09-02,09:37:08,NS013,C00418,P0013,1,1299,0,1299.0,UPI
TXN0003857,2025-04-04,12:41:01,NS003,C00191,P0034,2,299,20,478.4,Cash
TXN0002366,2025-12-04,17:30:08,NS003,C00361,P0024,2,449,10,808.2,Debit Card
TXN0003203,2025-03-21,15:51:43,NS008,C00304,P0002,3,3299,10,8907.3,UPI
TXN0004437,2025-09-07,14:19:26,NS002,C00269,P0007,1,799,0,799.0,Cash
TXN0004512,29-09-2025,18:35:02,NS001,C00354,P0046,2,199,20,318.4,UPI
TXN0001316,2025-07-05,18:18:49,NS013,C00261,P0020,1,3999,20,3199.2,Debit Card
TXN0001558,2025-04-03,09:13:43,NS003,C00431,P0042,3,299,10,807.3,Credit Card
TXN0005477,29/05/2025,20:54:55,NS001,C00520,P0034,2,299,0,598.0,Credit Card
TXN0002020,2025-09-20,16:46:25,NS010,C00165,P0041,5,249,15,1058.25,Credit Card
TXN0001470,01-10-2025,14:33:06,NS013,C00227,P0001,3,2499,0,7497.0,Cash
TXN0002980,01/12/2025,14:42:48,NS013,C00188,P0027,1,249,0,249.0,Debit Card
TXN0004757,2025-09-24,19:22:08,NS004,C00407,P0017,3,1199,5,3417.15,Cash
TXN0001775,30/12/2025,09:33:11,NS004,C00345,P0015,1,1799,20,1439.2,Debit Card
TXN0004919,27/02/2025,17:49:56,NS013,C00101,P0027,2,249,10,448.2,Debit Card
TXN0005933,16/02/2025,21:19:17,NS002,C00007,P0033,5,999,0,4995.0,Credit Card
TXN0003432,2025-08-03,13:43:29,NS015,C00403,P0002,4,3299,10,11876.4,Cash
TXN0006301,2025-08-12,15:33:18,NS013,C00516,P0041,3,249,0,747.0,UPI
TXN0002976,2025-11-18,09:30:51,NS009,C00113,P0044,3,279,10,753.3,Cash
TXN0006453,15/02/2025,11:35:46,NS005,C00023,P0045,1 pcs,499,5,474.05,Credit Card
TXN0005027,2025-02-07,17:29:56,NS012,C00415,P0022,1,189,0,189.0,Debit Card
TXN0004598,2025-10-12,14:56:25,NS008,C00377,P0014,3 pcs,899,0,2697.0,Credit Card
TXN0005105,02/18/2025,12:13:21,NS003,C00290,P0039,2,179,20,286.4,Debit Card
TXN0003726,2025-11-06,11:30:59,NS011,C00168,P0049,3,199,10,537.3,Wallet
TXN0001263,2025-03-19,09:25:55,NS005,C00446,P0003,3,4999,15,12747.45,Debit Card
TXN0002870,2025-01-01,12:32:20,NS006,C00001,P0050,1,1499,0,1499.0,Wallet
TXN0000071,2025-10-27,19:48:22,NS005,C00150,P0010,2,599,5,1138.1,Wallet
TXN0001675,16/10/2025,17:41:14,NS002,C00130,P0018,2,2499,0,4998.0,UPI
TXN0000906,20-07-2025,18:39:59,NS010,C00202,P0028,1,25,20,20.0,Wallet
TXN0004450,2025-10-05,21:27:36,NS012,C00175,P0011,2,599,20,958.4,Debit Card
TXN0005262,11/08/2025,21:56:59,NS009,C00378,P0035,3,449,5,1279.65,UPI
TXN0000729,31-12-2025,21:05:22,NS010,C00507,P0002,3,3299,15,8412.45,UPI
TXN0003758,2025-10-29,13:22:47,NS002,C00449,P0015,2,1799,10,3238.2,Wallet
TXN0003681,2025-09-12,09:26:08,NS010,C00304,P0024,1,449,0,449.0,Debit Card
TXN0004875,2025-11-01,16:20:22,NS015,C00118,P0010,4,599,0,2396.0,Debit Card
TXN0005582,2025-07-12,09:36:06,NS008,C00385,P0024,1,449,0,449.0,Credit Card
TXN0005541,2025-06-09,13:04:00,NS006,C00470,P0038,2,149,0,298.0,Debit Card
TXN0001155,2025-11-28,16:37:28,NS011,C00124,P0027,2,249,5,473.1,Cash
TXN0005086,13/10/2025,10:48:08,NS015,C00338,P0021,3,599,20,1437.6,Debit Card
TXN0003333,2025-07-07,20:53:31,NS007,C00396,P0023,3,159,10,429.3,Wallet
TXN0000319,29/12/2025,13:29:47,NS013,C00508,P0028,3,25,15,63.75,UPI
TXN0002504,2025-01-18,11:45:31,NS003,C00002,P0047,5,449,0,2245.0,Credit Card
TXN0004867,2025-04-23,17:11:28,NS007,C00328,P0014,2,899,0,1798.0,UPI
TXN0002022,04/05/2025,13:11:13,NS005,C00525,P0001,1,2499,5,2374.05,Cash
TXN0001850,04/24/2025,13:57:24,NS002,C00134,P0007,1,799,0,799.0,Cash
TXN0000312,2025-05-21,11:40:01,NS011,C00106,P0008,2,3499,0,6998.0,Cash
TXN0000181,20/11/2025,14:00:07,NS002,C00085,P0008,2,3499,0,6998.0,Cash
TXN0001321,09/10/2025,18:43:39,NS002,C00418,P0010,3,599,0,1797.0,Credit Card
TXN0005020,2025-07-16,21:54:57,NS010,C00301,P0023,1,159,0,159.0,UPI
TXN0003407,2025-10-18,19:18:10,NS013,C00083,P0041,5,249,5,1182.75,UPI
TXN0005630,27/12/2025,10:04:25,NS001,C00522,P0017,4,1199,0,4796.0,Wallet
TXN0000047,09-05-2025,15:22:53,NS011,C00218,P0038,3,149,5,424.65,Cash
TXN0000130,24-09-2025,15:41:52,NS005,C00025,P0015,3,1799,10,4857.3,Credit Card
TXN0003597,2025-01-16,13:22:25,NS009,C00517,P0045,2,499,15,848.3,Credit Card
TXN0003367,2025-08-20,16:09:34,NS003,C00034,P0017,1,1199,0,1199.0,Wallet
TXN0001910,27/12/2025,19:28:14,NS002,C00522,P0026,5,299,0,1495.0,Cash
TXN0001225,04/18/2025,17:55:32,NS015,C00051,P0046,3,199,0,597.0,UPI
TXN0005757,01/11/2025,16:36:39,NS014,C00103,P0036,3,349,10,942.3,Cash
TXN0001285,13-07-2025,11:21:20,NS001,C00224,P0011,3,599,0,1797.0,Cash
TXN0005301,11/25/2025,19:55:30,NS002,C00395,P0005,2,1899,5,3608.1,Wallet
TXN0001812,22/03/2025,21:29:48,NS006,C00479,P0045,5,499,10,2245.5,UPI
TXN0005274,2025-04-02,12:38:59,NS012,C00408,P0001,2,2499,0,4998.0,Credit Card
TXN0002090,03/27/2025,21:30:30,NS008,C00119,P0008,3,3499,5,9972.15,UPI
TXN0003719,25/09/2025,19:38:19,NS013,C00473,P0025,2,49,15,83.3,Cash
TXN0004556,31/07/2025,12:02:29,NS011,C00031,P0030,3,399,0,1197.0,Cash
TXN0001793,2025-09-21,17:35:25,NS011,C00286,P0041,1,249,20,199.2,Wallet
TXN0006065,08-02-2025,12:56:29,NS001,C00260,P0043,3,349,0,1047.0,UPI
TXN0005091,08-07-2025,11:39:46,NS012,C00457,P0027,2,249,10,448.2,Debit Card
TXN0003473,25-12-2025,09:43:15,NS002,C00424,P0007,1,799,5,759.05,Cash
TXN0004826,12/20/2025,15:44:16,NS008,C00265,P0001,1 pcs,2499,0,2499.0,Credit Card
TXN0001297,10/21/2025,20:00:43,NS006,C00097,P0028,1,25,0,25.0,Wallet
TXN0002804,26-09-2025,16:02:43,NS015,C00535,P0039,2,179,0,358.0,Cash
TXN0000699,05/12/2025,20:59:44,NS007,C00292,P0035,2,449,5,853.1,Wallet
TXN0006189,31/01/2025,15:23:36,NS013,C00384,P0038,1,149,10,134.1,Debit Card
TXN0000275,28-10-2025,16:37:55,NS014,C00039,P0019,1,799,0,799.0,Debit Card
TXN0001604,02-01-2025,15:14:19,NS004,C00346,P0044,3,279,5,795.15,Wallet
TXN0004219,2025-05-22,15:05:55,NS012,C00242,P0026,1,299,20,239.2,Debit Card
TXN0000684,2025-09-12,11:39:58,NS006,C00466,P0043,3,349,15,889.95,Debit Card
TXN0000711,09/03/2025,11:29:34,NS015,C00369,P0015,1,1799,5,1709.05,UPI
TXN0003824,2025-01-17,15:07:57,NS012,C00212,P0007,2,799,20,1278.4,Wallet
TXN0002734,2025-07-12,12:15:22,NS007,C00055,P0021,5,599,0,2995.0,Cash
TXN0006408,2025-09-19,14:56:26,NS006,C00392,P0001,2,2499,0,4998.0,UPI
TXN0003810,2025-04-09,18:25:59,NS006,C00169,P0020,1,3999,20,3199.2,Debit Card
TXN0000432,04-03-2025,17:51:03,NS010,C00484,P0043,3 pcs,349,20,837.6,Credit Card
TXN0002203,2025-04-23,18:58:41,NS004,C00412,P0047,1,449,0,449.0,Credit Card
TXN0004537,2025-01-18,11:44:39,NS012,C00194,P0013,4,1299,5,4936.2,Cash
TXN0001322,2025-12-31,18:36:43,NS007,C00270,P0015,1,1799,10,1619.1,UPI
TXN0003607,25/09/2025,14:12:11,NS010,C00480,P0016,2,999,0,1998.0,Cash
TXN0003963,23/06/2025,11:00:45,NS015,C00342,P0002,3,3299,10,8907.3,UPI
TXN0003003,2025-03-12,13:54:08,NS010,C00364,P0007,3,799,10,2157.3,UPI
TXN0000286,28/08/2025,16:06:05,NS003,C00111,P0026,2,299,0,598.0,Debit Card
TXN0004451,2025-11-28,10:23:17,NS002,C00357,P0045,1,499,0,499.0,Debit Card
TXN0002849,2025-12-10,19:47:10,NS006,C00400,P0043,2,349,0,698.0,UPI
TXN0004832,13/11/2025,15:31:32,NS004,C00317,P0013,2,1299,10,2338.2,Wallet
TXN0000536,2025-01-09,13:40:02,NS010,C00115,P0023,3,159,0,477.0,Wallet
TXN0005411,29/05/2025,12:09:35,NS003,C00235,P0039,1,179,0,179.0,UPI
TXN0005898,19/03/2025,14:16:42,NS011,C00469,P0012,2,1499,0,2998.0,Cash
TXN0001309,12/16/2025,09:22:45,NS013,C00237,P0029,2,199,20,318.4,Credit Card
TXN0002072,25-02-2025,13:25:07,NS008,C00354,P0034,3,299,0,897.0,Wallet
TXN0003572,01/02/2025,20:06:24,NS007,C00241,P0050,4,1499,15,5096.6,UPI
TXN0001559,2025-02-18,11:30:26,NS002,C00477,P0039,2,179,0,358.0,UPI
TXN0002197,2025-01-24,11:13:43,NS011,C00296,P0043,2,349,0,698.0,Credit Card
TXN0002542,2025-11-08,12:25:47,NS010,C00296,P0006,2,399,15,678.3,Credit Card
TXN0004725,11/15/2025,16:39:37,NS012,C00531,P0029,2,199,10,358.2,Debit Card
TXN0004243,19-03-2025,15:00:28,NS005,C00116,P0032,1,799,15,679.15,
TXN0000811,11/06/2025,09:20:19,NS009,C00463,P0014,3,899,15,2292.45,Cash
TXN0004984,27/11/2025,18:39:37,NS003,C00476,P0022,1,189,0,189.0,Debit Card
TXN0002951,16-07-2025,13:52:29,NS012,C00019,P0020,3,3999,0,11997.0,Credit Card
TXN0002558,11/09/2025,11:59:58,NS004,C00358,P0034,2,299,10,538.2,UPI
TXN0006242,2025-12-08,11:15:18,NS011,C00181,P0024,1,449,0,449.0,Cash
TXN0006023,2025-07-12,14:08:30,NS004,C00413,P0001,1,2499,20,1999.2,Credit Card
TXN0002910,17-10-2025,20:33:05,NS009,C00112,P0042,1,299,0,299.0,Wallet
TXN0000250,03/28/2025,12:06:18,NS006,C00079,P0040,2,599,0,1198.0,Credit Card
TXN0004434,2025-12-08,11:29:27,NS001,C00508,P0035,1,449,0,449.0,Credit Card
TXN0005503,26/10/2025,20:43:38,NS013,C00011,P0027,2,249,0,498.0,Cash
TXN0006510,2025-02-17,09:00:00,NS014,C00066,P9035,2,1505,0,633,UPI
TXN0005010,2025-05-01,17:26:28,NS007,C00474,P0018,2,2499,0,4998.0,UPI
TXN0001885,24/08/2025,12:41:30,NS002,C00462,P0040,5,599,0,2995.0,UPI
TXN0005839,18/10/2025,20:12:26,NS009,C00479,P0027,1,249,0,249.0,Debit Card
TXN0001139,2025-05-09,10:08:53,NS013,C00258,P0030,2,399,0,798.0,Cash
TXN0001711,21/02/2025,16:01:05,NS014,C00507,P0040,3,599,0,1797.0,UPI
TXN0005446,2025-02-17,17:11:16,NS013,C00477,P0023,3,159,0,477.0,Cash
TXN0000001,06/23/2025,20:42:29,NS003,C00301,P0047,3,449,15,1144.95,Debit Card
TXN0003186,2025-01-05,09:47:29,NS011,C00077,P0050,3,1499,0,4497.0,Debit Card
TXN0005869,04-04-2025,19:56:40,NS011,C00165,P0047,1,449,0,449.0,Credit Card
TXN0002790,28/09/2025,17:17:12,NS014,C00486,P0030,1,399,0,399.0,Debit Card
TXN0002812,2025-10-05,20:53:13,NS009,C00221,P0037,3,699,20,1677.6,Cash
TXN0000824,03-09-2025,12:42:30,NS008,C00491,P0014,1,899,0,899.0,Debit Card
TXN0000954,13/04/2025,19:53:38,NS010,C00366,P0007,4,799,20,2556.8,Wallet
TXN0002622,12/18/2025,16:17:24,NS015,C00109,P0048,1,399,0,399.0,Wallet
TXN0004476,04/07/2025,14:08:21,NS009,C00424,P0036,2,349,15,593.3,Wallet
TXN0003646,13-07-2025,16:54:35,NS013,C00395,P0019,3,799,10,2157.3,Credit Card
TXN0006141,30-05-2025,19:25:20,NS009,C00273,P0013,3,1299,15,3312.45,Wallet
TXN0001235,01-01-2025,17:20:06,NS007,C00276,P0050,3,1499,20,3597.6,Cash
TXN0004643,2025-10-24,09:21:16,NS015,C00267,P0032,2,799,10,1438.2,Wallet
TXN0003669,09-09-2025,17:40:06,NS004,C00024,P0019,3,799,10,2157.3,Cash
TXN0001008,27/09/2025,18:18:06,NS009,C00300,P0015,2,1799,15,3058.3,Wallet
TXN0005072,18/07/2025,17:56:35,NS002,C00221,P0046,3,199,0,597.0,Debit Card
TXN0001855,18/06/2025,13:04:24,NS009,C00051,P0025,3,49,0,147.0,UPI
TXN0000949,04/23/2025,17:32:41,NS015,C00149,P0008,2,3499,10,6298.2,Wallet
TXN0000128,2025-11-14,11:23:31,NS005,C00207,P0010,2,599,0,1198.0,Cash
TXN0005927,03/06/2025,09:18:31,NS011,C00424,P0005,3,1899,5,5412.15,Credit Card
TXN0005900,13-12-2025,20:37:22,NS014,C00460,P0039,1,179,0,179.0,Credit Card
TXN0005719,05/27/2025,18:54:08,NS004,C00002,P0001,3,2499,0,7497.0,UPI
TXN0003690,03/26/2025,19:51:33,NS009,C00353,P0012,1,1499,0,1499.0,Credit Card
TXN0003351,2025-01-24,13:38:46,NS012,C00396,P0006,3,399,0,1197.0,Debit Card
TXN0004701,2025-12-16,13:32:59,NS002,C00009,P0047,3,449,5,1279.65,Credit Card
TXN0004350,2025-07-01,15:20:01,NS005,C00364,P0026,3,299,15,762.45,Wallet
TXN0004010,14-05-2025,20:25:31,NS013,C00020,P0034,3,299,0,897.0,Credit Card
TXN0000625,2025-09-01,13:08:20,NS011,C00375,P0040,3,599,0,1797.0,Debit Card
TXN0004624,22-05-2025,10:11:38,NS009,C00153,P0039,3,179,5,510.15,Credit Card
TXN0001872,01-07-2025,15:48:44,NS008,C00307,P0033,1,999,10,899.1,Debit Card
TXN0002114,11/26/2025,12:21:44,NS005,C00067,P0022,3,189,0,567.0,
TXN0005854,2025-08-15,18:37:31,NS004,C00263,P0007,1,799,10,719.1,Cash
TXN0004647,2025-01-13,18:39:44,NS011,C00478,P0046,1,199,10,179.1,Credit Card
TXN0005782,10/10/2025,19:12:19,NS009,C00383,P0027,2,249,0,498.0,UPI
TXN0000251,13-02-2025,18:09:11,NS007,C00343,P0039,1,179,15,152.15,UPI
TXN0003739,21/08/2025,17:15:06,NS013,C00011,P0008,3,3499,10,9447.3,Cash
TXN0004259,2025-11-28,09:21:00,NS014,C00502,P0007,3,799,20,1917.6,Cash
TXN0000206,2025-03-29,10:21:58,NS011,C00256,P0035,1,449,5,426.55,Credit Card
TXN0004991,09-02-2025,09:48:15,NS012,C00497,P0002,5,3299,20,13196.0,Cash
TXN0001164,2025-03-03,14:33:32,NS012,C00239,P0037,2,699,10,1258.2,Debit Card
TXN0002223,04-08-2025,10:52:45,NS003,C00193,P0026,1,299,0,299.0,Wallet
TXN0006033,08/16/2025,13:10:28,NS004,C00323,P0037,5,699,5,3320.25,Cash
TXN0004332,2025-10-29,18:17:07,NS004,C00398,P0025,2,49,5,93.1,
TXN0000615,2025-01-09,21:26:25,NS014,C00103,P0023,2,159,5,302.1,Cash
TXN0001464,2025-11-01,19:43:31,NS005,C00361,P0044,5,279,5,1325.25,Debit Card
TXN0000070,2025-08-04,18:28:11,NS004,C00141,P0003,1,4999,0,4999.0,Credit Card
TXN0005834,2025-07-12,12:04:58,NS008,C00347,P0041,3,249,0,747.0,UPI
TXN0004371,03-05-2025,19:46:48,NS011,C00215,P0012,5,1499,0,7495.0,Debit Card
TXN0004860,23/10/2025,09:49:43,NS003,C00365,P0029,3,199,10,537.3,UPI
TXN0002238,2025-11-22,14:05:43,NS011,C00058,P0033,2,999,15,1698.3,Cash
TXN0005860,19/02/2025,09:27:48,NS007,C00497,P0009,2,2199,0,4398.0,Debit Card
TXN0001233,2025-02-08,20:02:27,NS007,C00400,P0028,3,25,0,75.0,Cash
TXN0002178,2025-04-11,13:20:03,NS001,C00182,P0001,1,2499,15,2124.15,Wallet
TXN0004216,2025-10-22,10:59:02,NS001,C00072,P0030,3,399,0,1197.0,Credit Card
TXN0004109,2025-05-30,11:39:32,NS003,C00254,P0005,2,1899,5,3608.1,UPI
TXN0003354,09/24/2025,18:45:20,NS007,C00089,P0015,3,1799,5,5127.15,Credit Card
TXN0002222,04/11/2025,11:20:35,NS015,C00069,P0041,3,249,5,709.65,Debit Card
TXN0002940,19/07/2025,16:35:43,NS002,C00486,P0049,1,199,5,189.05,Wallet
TXN0005231,08/11/2025,10:44:12,NS007,C00376,P0027,3,249,0,747.0,UPI
TXN0001918,15/04/2025,21:28:18,NS001,C00132,P0038,3,149,0,447.0,Wallet
TXN0000823,2025-01-07,19:17:37,NS009,C00010,P0020,1,3999,10,3599.1,UPI
TXN0001980,14/11/2025,12:18:09,NS002,C00206,P0017,3,1199,10,3237.3,Credit Card
TXN0004079,07-01-2025,14:28:28,NS005,C00417,P0025,1,49,0,49.0,Wallet
TXN0003384,2025-05-11,12:54:24,NS009,C00032,P0005,5,1899,0,9495.0,Credit Card
TXN0002672,24-07-2025,10:36:38,NS002,C00268,P0036,1,349,20,279.2,Cash
TXN0005976,20/05/2025,14:57:36,NS009,C00524,P0010,3,599,15,1527.45,Wallet
TXN0000395,2025-10-19,21:33:19,NS002,C00121,P0032,2,799,0,1598.0,Wallet
TXN0004577,09/30/2025,15:40:38,NS014,C00404,P0028,2,25,0,50.0,Cash
TXN0004326,2025-10-13,12:03:24,NS011,C00215,P0027,2,249,20,398.4,
TXN0005043,2025-01-05,19:40:57,NS003,C00355,P0048,3,399,0,1197.0,Wallet
TXN0000794,2025-11-29,18:53:54,NS007,C00501,P0015,1,1799,5,1709.05,Credit Card
TXN0006384,04/18/2025,13:02:08,NS012,C00306,P0012,3,1499,0,4497.0,Cash
TXN0004686,2025-11-08,19:54:12,NS011,C00274,P0039,4,179,0,716.0,UPI
TXN0005217,2025-07-03,18:54:44,NS011,C00368,P0021,3,599,0,1797.0,Wallet
TXN0002458,2025-03-08,18:08:02,NS002,C00159,P0036,3,349,0,1047.0,UPI
TXN0003856,22-03-2025,12:23:38,NS006,C00090,P0031,4,1299,0,5196.0,Credit Card
TXN0003767,18/12/2025,13:23:42,NS001,C00455,P0046,1,199,15,169.15,UPI
TXN0004978,2025-05-14,19:35:28,NS006,C00460,P0037,3,699,20,1677.6,Credit Card
TXN0002533,07/13/2025,19:38:09,NS015,C00312,P0047,4,449,15,1526.6,Wallet
TXN0001991,2025-07-18,17:16:52,NS006,C00346,P0011,2,599,0,1198.0,Debit Card
TXN0004557,05/02/2025,10:08:18,NS014,C00297,P0034,1,299,10,269.1,Debit Card
TXN0004205,06-05-2025,15:32:01,NS009,C00342,P0036,3,349,5,994.65,Credit Card
TXN0001013,23/09/2025,10:47:08,NS007,C00019,P0003,1,4999,0,4999.0,Wallet
TXN0000253,31-12-2025,21:00:55,NS015,C00153,P0050,3,1499,0,4497.0,Credit Card
TXN0001931,2025-06-21,20:46:13,NS014,C00278,P0050,3,1499,5,4272.15,Wallet
TXN0004640,03/04/2025,19:24:30,NS006,C00398,P0012,2,1499,10,2698.2,Credit Card
TXN0005380,2025-11-14,20:36:39,NS011,C00513,P0018,2,2499,20,3998.4,Debit Card
TXN0003683,2025-11-25,12:39:04,NS001,C00223,P0012,1,1499,0,1499.0,Wallet
TXN0000499,2025-11-17,18:52:01,NS014,C00483,P0039,3,179,20,429.6,Debit Card
TXN0004203,28/03/2025,17:39:37,NS011,C00002,P0044,3,279,15,711.45,
TXN0005888,2025-11-10,12:05:48,NS012,C00083,P0045,2,499,15,848.3,Debit Card
TXN0004877,2025-03-23,16:24:27,NS007,C00179,P0008,2,3499,20,5598.4,Credit Card
TXN0005334,09-02-2025,12:54:34,NS004,C00315,P0032,4,799,0,3196.0,Credit Card
TXN0005103,2025-01-10,11:24:51,NS006,C00062,P0042,1,299,0,299.0,Credit Card
TXN0005251,2025-04-02,13:11:12,NS015,C00180,P0046,3,199,15,507.45,UPI
TXN0006182,02/04/2025,13:16:50,NS014,C00270,P0002,3,3299,15,8412.45,Debit Card
TXN0003235,2025-08-04,21:17:11,NS004,C00216,P0021,3,599,5,1707.15,UPI
TXN0003590,25-01-2025,19:53:14,NS008,C00403,P0023,3,159,0,477.0,Wallet
TXN0003688,2025-03-14,12:37:14,NS010,C00133,P0009,2,2199,0,4398.0,Credit Card
TXN0003168,2025-12-13,09:08:04,NS009,C00157,P0020,1,3999,5,3799.05,Cash
TXN0000974,26/09/2025,13:16:21,NS009,C00140,P0012,1,1499,15,1274.15,Debit Card
TXN0005071,2025-01-04,10:35:42,NS011,C00160,P0001,5,2499,20,9996.0,Cash
TXN0005155,15-09-2025,20:14:22,NS012,C00500,P0024,2,449,0,898.0,Credit Card
TXN0003110,18/01/2025,12:24:37,NS012,C00383,P0029,3,199,15,507.45,UPI
TXN0004776,13/02/2025,09:58:25,NS006,C00403,P0047,1,449,0,449.0,
TXN0000449,08-09-2025,09:23:13,NS005,C00437,P0047,2,449,0,898.0,
TXN0002506,25/04/2025,20:49:01,NS009,C00228,P0004,2,1499,20,2398.4,Wallet
TXN0002404,08/11/2025,15:50:58,NS005,C00034,P0037,4,699,0,2796.0,UPI
TXN0005937,2025-02-17,19:15:47,NS010,C00456,P0050,3,1499,0,4497.0,UPI
TXN0001535,2025-04-14,12:37:32,NS013,C00067,P0033,2,999,0,1998.0,Wallet
TXN0005523,2025-12-31,20:25:23,NS002,C00210,P0010,2,599,0,1198.0,Cash
TXN0000645,2025-12-05,10:34:47,NS010,C00466,P0010,1,599,10,539.1,Credit Card
TXN0001611,2025-01-07,16:52:07,NS004,C00110,P0049,3,199,20,477.6,Cash
TXN0002720,26-04-2025,16:05:47,NS001,C00417,P0012,5 pcs,1499,0,7495.0,UPI
TXN0004758,02/22/2025,09:51:02,NS013,C00175,P0003,5,4999,15,21245.75,Debit Card
TXN0000183,27/11/2025,13:36:08,NS002,C00334,P0005,3,1899,0,5697.0,Debit Card
