inventory_id,snapshot_date,store_id,product_id,opening_stock,units_sold,units_received,closing_stock
INV0005055,2025-10-01,NS010,P0049,75,26,8,57
INV0000559,2025-02-01,NS001,P0014,43,16,88,115
INV0002107,2025-05-01,NS001,P0006,177,25,36,188
INV0000694,2025-02-01,NS005,P0022,195,173,81,103
INV0005295,2025-11-01,NS002,P0007,93,69,13,37
INV0004860,2025-10-01,NS004,P0026,188,38,77,227
INV0006149,2025-12-01,NS011,P0006,169,155,67,81
INV0000182,2025-01-01,NS006,P0013,27,12,61,76
INV0005793,2025-12-01,NS001,P0009,25,3,76,98
INV0003355,2025-07-01,NS006,P0038,40,3,61,98
INV0001136,2025-03-01,NS003,P0030,46,16,53,83
INV0002745,2025-06-01,NS004,P0007,176,25,83,234
INV0005097,2025-10-01,NS011,P0014,123,57,37,103
INV0006246,2025-12-01,NS014,P0046,87,16,70,141
INV0004745,2025-10-01,NS001,P0049,77,3,0,74
INV0003219,2025-07-01,NS002,P0042,162,67,54,149
INV0005479,2025-11-01,NS007,P0017,124,64,68,128
INV0004100,2025-08-01,NS013,P0020,130,62,28,96
INV0001662,2025-04-01,NS003,P0045,155,12,81,224
INV0006136,2025-12-01,NS011,P0043,72,35,14,51
INV0000226,2025-01-01,NS007,P0005,83,21,33,95
INV0002407,2025-05-01,NS009,P0012,83,17,29,95
INV0005505,2025-11-01,NS008,P0003,153,60,59,152
INV0003616,2025-07-01,NS014,P0019,191,93,21,119
INV0000620,2025-02-01,NS003,P0024,91,84,52,59
INV0004462,2025-09-01,NS008,P0036,142,99,24,67
INV0006210,2025-12-01,NS013,P0050,160,113,98,145
INV0001189,2025-03-01,NS004,P0027,102,36,32,98
INV0003626,2025-07-01,NS014,P0040,41,30,91,102
INV0005117,2025-10-01,NS012,P0037,34,18,,84
INV0004099,2025-08-01,NS013,P0038,144,17,21,148
INV0003390,2025-07-01,NS007,P0013,168,116,72,124
INV0003328,2025-07-01,NS006,P0036,38,18,7,27
INV0000259,2025-01-01,NS008,P0021,160,141,76,95
INV0004852,2025-10-01,NS004,P0007,96,74,88,110
INV0001629,2025-04-01,NS002,P0036,69,29,18,58
INV0000074,2025-01-01,NS003,P0046,68,15,13,66
INV0001775,2025-04-01,NS006,P0002,31,5,12,38
INV0001403,2025-03-01,NS011,P0020,168,146,47,69
INV0001407,2025-03-01,NS011,P0040,155,54,42,143
INV0004913,2025-10-01,NS006,P0001,48,36,32,44
INV0002414,2025-05-01,NS009,P0043,143,24,92,211
INV0005194,2025-10-01,NS014,P0002,54,9,7,52
INV0001143,2025-03-01,NS003,P0008,196,164,64,96
INV0005902,2025-12-01,NS004,P0007,154,117,42,79
INV0001572,2025-03-01,NS015,P0046,93,52,53,94
INV0002348,2025-05-01,NS008,P0009,20,0,14,34
INV0005425,2025-11-01,NS005,P0011,185,7,50,228
INV0000638,2025-02-01,NS004,P0036,25,20,100,105
INV0000693,2025-02-01,NS005,P0011,20,8,75,87
INV0000305,2025-01-01,NS009,P0009,27,2,89,114
INV0004499,2025-09-01,NS009,P0019,67,18,69,118
INV0006215,2025-12-01,NS013,P0032,99,56,58,101
INV0003710,2025-08-01,NS001,P0015,108,87,5,26
INV0004352,2025-09-01,NS005,P0024,34,3,52,83
INV0006120,2025-12-01,NS010,P0026,85,24,61,122
INV0000048,2025-01-01,NS002,P0047,91,58,76,109
INV0005316,2025-11-01,NS002,P0037,121,39,66,148
INV0006230,2025-12-01,NS013,P0045,165,69,69,165
INV0003210,2025-07-01,NS002,P0013,128,51,5,82
INV0002174,2025-05-01,NS003,P0005,130,25,,180
INV0003758,2025-08-01,NS003,P0012,151,14,20,157
INV0000319,2025-01-01,NS010,P0029,130,77,2,55
INV0003290,2025-07-01,NS004,P0042,152,52,65,165
INV0005005,2025-10-01,NS008,P0024,93,79,96,110
INV0002661,2025-06-01,NS002,P0001,181,106,6,81
INV0004907,2025-10-01,NS006,P0029,50,32,69,87
INV0002652,2025-06-01,NS001,P0038,111,54,5,62
INV0005265,2025-11-01,NS001,P0026,84,37,3,50
INV0000532,2025-02-01,NS001,P0025,153,13,51,191
INV0005683,2025-11-01,NS013,P0027,110,83,,81
INV0005601,2025-11-01,NS011,P0012,130,55,73,148
INV0000279,2025-01-01,NS008,P0018,179,141,64,102
INV0000071,2025-01-01,NS003,P0012,147,117,91,121
INV0001617,2025-04-01,NS002,P0025,187,40,11,158
INV0006188,2025-12-01,NS012,P0016,55,5,43,93
INV0000121,2025-01-01,NS004,P0046,89,6,,84
INV0002515,2025-05-01,NS012,P0024,105,5,77,177
INV0004222,2025-09-01,NS001,P0013,174,106,89,157
INV0000545,2025-02-01,NS001,P0048,96,58,69,107
INV0004296,2025-09-01,NS003,P0008,149,91,59,117
INV0000234,2025-01-01,NS007,P0038,160,33,43,170
INV0000009,2025-01-01,NS001,P0027,77,61,,55
INV0002934,2025-06-01,NS009,P0009,175,53,26,148
INV0002148,2025-05-01,NS002,P0029,150,92,81,139
INV0000863,2025-02-01,NS010,P0047,171,6,62,227
INV0000796,2025-02-01,NS008,P0017,113,69,14,58
INV0005143,2025-10-01,NS012,P0010,40,35,77,82
INV0005862,2025-12-01,NS003,P0035,43,9,98,132
INV0001958,2025-04-01,NS011,P0002,76,62,99,113
INV0000764,2025-02-01,NS007,P0016,196,71,22,147
INV0002521,2025-05-01,NS013,P0029,27,4,57,80
INV0005820,2025-12-01,NS002,P0001,55,32,,102
INV0006138,2025-12-01,NS011,P0036,51,1,53,103
INV0001359,2025-03-01,NS009,P0024,61,53,55,63
INV0005871,2025-12-01,NS003,P0047,160,8,48,200
INV0002694,2025-06-01,NS002,P0026,163,152,92,103
INV0001075,2025-03-01,NS001,P0044,135,25,2,112
INV0002915,2025-06-01,NS009,P0024,160,12,65,213
INV0002131,2025-05-01,NS001,P0035,140,102,27,65
INV0001694,2025-04-01,NS004,P0045,113,89,82,106
INV0003946,2025-08-01,NS008,P0039,28,12,87,103
INV0000160,2025-01-01,NS005,P0015,128,70,69,127
INV0000992,2025-02-01,NS014,P0006,55,19,41,77
INV0002526,2025-05-01,NS013,P0008,62,1,47,108
INV0005455,2025-11-01,NS006,P0040,90,46,60,104
INV0001333,2025-03-01,NS009,P0001,79,27,14,66
INV0003826,2025-08-01,NS005,P0010,62,40,72,94
INV0005296,2025-11-01,NS002,P0039,83,15,19,87
INV0002119,2025-05-01,NS001,P0011,133,27,2,108
INV0000839,2025-02-01,NS009,P0002,56,47,84,93
INV0001637,2025-04-01,NS002,P0003,111,44,18,85
INV0002175,2025-05-01,NS003,P0039,119,31,71,159
INV0002416,2025-05-01,NS010,P0008,118,33,30,115
INV0004351,2025-09-01,NS005,P0047,143,51,5,97
INV0003321,2025-07-01,NS005,P0015,54,10,47,91
INV0003384,2025-07-01,NS007,P0044,85,23,26,88
INV0003092,2025-06-01,NS014,P0019,20,13,77,84
INV0003451,2025-07-01,NS009,P0049,171,70,58,159
INV0000152,2025-01-01,NS005,P0004,51,11,60,100
INV0001608,2025-04-01,NS001,P0024,22,13,46,55
INV0003115,2025-06-01,NS014,P0008,21,8,85,98
INV0004024,2025-08-01,NS010,P0005,61,4,93,150
INV0001038,2025-02-01,NS015,P0048,152,75,95,172
INV0005434,2025-11-01,NS006,P0047,69,62,31,38
INV0000470,2025-01-01,NS014,P0042,129,95,90,124
INV0003525,2025-07-01,NS011,P0031,171,74,65,162
INV0005324,2025-11-01,NS003,P0042,49,30,45,64
INV0001389,2025-03-01,NS010,P0008,21,9,38,50
INV0000407,2025-01-01,NS012,P0016,181,105,68,144
INV0003334,2025-07-01,NS006,P0017,43,20,36,59
INV0001980,2025-04-01,NS012,P0030,59,21,100,138
INV0001350,2025-03-01,NS009,P0050,119,42,34,111
INV0002011,2025-04-01,NS013,P0046,88,67,64,85
INV0003643,2025-07-01,NS015,P0025,181,109,51,123
INV0000584,2025-02-01,NS002,P0027,59,6,96,149
INV0001442,2025-03-01,NS012,P0034,66,40,9,35
INV0000453,2025-01-01,NS013,P0049,79,15,91,155
INV0001353,2025-03-01,NS009,P0031,53,27,28,54
INV0004083,2025-08-01,NS012,P0014,199,48,46,197
INV0001524,2025-03-01,NS014,P0014,87,32,52,107
INV0006139,2025-12-01,NS011,P0002,69,12,98,155
INV0000266,2025-01-01,NS008,P0042,187,97,43,133
INV0003198,2025-07-01,NS002,P0012,88,21,46,113
INV0000618,2025-02-01,NS003,P0035,69,19,85,135
INV0005283,2025-11-01,NS001,P0043,107,89,9,27
INV0003998,2025-08-01,NS010,P0031,123,118,41,46
INV0005691,2025-11-01,NS013,P0033,84,21,39,102
INV0000416,2025-01-01,NS012,P0040,44,8,75,111
INV0000034,2025-01-01,NS001,P0043,80,5,20,95
INV0001986,2025-04-01,NS012,P0018,106,60,67,113
INV0002618,2025-05-01,NS015,P0005,111,16,,114
INV0000784,2025-02-01,NS008,P0009,155,100,42,97
INV0001754,2025-04-01,NS006,P0004,56,10,88,134
INV0002037,2025-04-01,NS014,P0048,133,13,66,186
INV0006176,2025-12-01,NS012,P0002,82,71,87,98
INV0004430,2025-09-01,NS007,P0012,124,22,4,106
INV0004251,2025-09-01,NS002,P0034,22,10,71,83
INV0000312,2025-01-01,NS009,P0035,111,40,18,89
INV0004387,2025-09-01,NS006,P0004,69,1,45,113
INV0004198,2025-08-01,NS015,P0044,130,34,52,148
INV0003457,2025-07-01,NS009,P0040,90,7,26,109
INV0005433,2025-11-01,NS006,P0002,27,19,92,100
INV0002938,2025-06-01,NS009,P0013,82,1,84,165
INV0002527,2025-05-01,NS013,P0017,87,4,34,117
INV0003010,2025-06-01,NS011,P0020,98,65,54,87
INV0000487,2025-01-01,NS014,P0022,108,48,30,90
INV0002229,2025-05-01,NS004,P0025,182,27,56,211
INV0000484,2025-01-01,NS014,P0020,109,76,7,40
INV0005347,2025-11-01,NS003,P0001,95,28,50,117
INV0003809,2025-08-01,NS004,P0022,46,30,64,80
INV0002951,2025-06-01,NS010,P0022,125,58,36,103
INV0005651,2025-11-01,NS012,P0040,80,25,86,141
INV0000403,2025-01-01,NS012,P0007,157,105,96,148
INV0004910,2025-10-01,NS006,P0006,51,11,47,87
INV0002729,2025-06-01,NS003,P0003,52,22,75,105
INV0001881,2025-04-01,NS009,P0017,197,168,48,77
INV0000099,2025-01-01,NS003,P0050,150,60,60,150
INV0001976,2025-04-01,NS012,P0028,127,39,88,176
INV0001522,2025-03-01,NS014,P0007,23,4,17,36
INV0005733,2025-11-01,NS014,P0028,187,78,73,182
INV0001758,2025-04-01,NS006,P0033,181,175,2,8
INV0001815,2025-04-01,NS007,P0031,46,1,89,134
INV0000089,2025-01-01,NS003,P0011,194,20,96,270
INV0002763,2025-06-01,NS004,P0019,141,67,39,113
INV0002154,2025-05-01,NS002,P0009,33,21,48,60
INV0002179,2025-05-01,NS003,P0015,59,22,52,89
INV0001992,2025-04-01,NS012,P0045,175,74,16,117
INV0001901,2025-04-01,NS010,P0004,169,45,1,125
INV0001982,2025-04-01,NS012,P0003,59,45,68,82
INV0006236,2025-12-01,NS014,P0017,185,162,82,105
INV0002431,2025-05-01,NS010,P0015,77,0,79,156
INV0005992,2025-12-01,NS007,P0040,137,46,55,146
INV0004637,2025-09-01,NS013,P0049,89,83,47,53
INV0004530,2025-09-01,NS010,P0030,82,74,13,21
INV0001360,2025-03-01,NS009,P0013,72,47,80,105
INV0002905,2025-06-01,NS008,P0021,27,8,30,49
INV0003490,2025-07-01,NS010,P0045,77,21,36,92
INV0001320,2025-03-01,NS008,P0042,43,5,79,117
INV0000954,2025-02-01,NS013,P0002,22,9,36,49
INV0002999,2025-06-01,NS011,P0049,87,73,98,112
INV0005427,2025-11-01,NS006,P0041,121,26,25,120
INV0003431,2025-07-01,NS009,P0016,104,79,59,84
INV0001186,2025-03-01,NS004,P0010,109,24,25,110
INV0002449,2025-05-01,NS010,P0034,187,171,39,55
INV0004302,2025-09-01,NS003,P0025,27,11,,32
INV0002469,2025-05-01,NS011,P0014,69,58,79,90
INV0001581,2025-04-01,NS001,P0027,124,17,46,153
INV0000875,2025-02-01,NS010,P0025,155,93,65,127
INV0004088,2025-08-01,NS012,P0046,58,43,79,94
INV0003885,2025-08-01,NS006,P0018,32,6,68,94
INV0005018,2025-10-01,NS009,P0039,39,19,50,70
INV0005151,2025-10-01,NS013,P0050,116,81,36,71
INV0000832,2025-02-01,NS009,P0005,30,5,95,120
INV0003046,2025-06-01,NS013,P0004,85,15,2,72
INV0006036,2025-12-01,NS008,P0044,27,21,23,29
INV0005998,2025-12-01,NS007,P0044,130,95,45,80
INV0000479,2025-01-01,NS014,P0003,198,24,3,177
INV0006288,2025-12-01,NS015,P0026,33,3,85,115
INV0001576,2025-04-01,NS001,P0045,117,78,62,101
INV0000778,2025-02-01,NS008,P0049,38,33,49,54
INV0002254,2025-05-01,NS005,P0025,109,62,61,108
INV0000228,2025-01-01,NS007,P0034,180,168,94,106
INV0002843,2025-06-01,NS007,P0041,175,110,83,148
INV0001426,2025-03-01,NS011,P0047,181,64,27,144
INV0003309,2025-07-01,NS005,P0033,102,89,80,93
INV0002054,2025-04-01,NS014,P0049,132,26,26,132
INV0004037,2025-08-01,NS011,P0032,127,9,40,158
INV0004185,2025-08-01,NS015,P0022,148,28,96,216
INV0002984,2025-06-01,NS011,P0021,120,67,52,105
INV0000624,2025-02-01,NS003,P0037,122,112,86,96
INV0000842,2025-02-01,NS010,P0040,185,33,98,250
INV0003658,2025-07-01,NS015,P0024,105,9,49,145
INV0001832,2025-04-01,NS008,P0025,110,67,10,53
INV0000037,2025-01-01,NS002,P0018,122,59,72,135
INV0002860,2025-06-01,NS007,P0003,67,42,29,54
INV0004647,2025-09-01,NS013,P0031,67,37,43,73
INV0000412,2025-01-01,NS012,P0026,40,21,16,35
INV0006200,2025-12-01,NS013,P0003,170,151,32,51
INV0000742,2025-02-01,NS007,P0008,188,53,53,188
INV0005086,2025-10-01,NS011,P0013,134,117,85,102
INV0004981,2025-10-01,NS008,P0015,129,15,82,196
INV0006233,2025-12-01,NS014,P0009,175,91,50,134
INV0006249,2025-12-01,NS014,P0023,122,105,88,105
INV0003605,2025-07-01,NS013,P0050,189,83,75,181
INV0004486,2025-09-01,NS009,P0037,177,48,42,171
INV0005724,2025-11-01,NS014,P0029,79,6,28,101
INV0002865,2025-06-01,NS007,P0045,191,175,97,113
INV0001837,2025-04-01,NS008,P0049,144,69,98,173
INV0001666,2025-04-01,NS003,P0048,139,134,43,48
INV0002419,2025-05-01,NS010,P0048,86,28,68,126
INV0005568,2025-11-01,NS010,P0011,156,69,90,177
INV0002463,2025-05-01,NS011,P0028,114,41,89,162
INV0003652,2025-07-01,NS015,P0036,85,67,67,85
INV0000809,2025-02-01,NS009,P0042,83,41,,84
INV0000082,2025-01-01,NS003,P0043,49,6,,109
INV0006128,2025-12-01,NS011,P0029,199,52,50,197
INV0004320,2025-09-01,NS004,P0010,174,63,,134
INV0002528,2025-05-01,NS013,P0041,150,50,99,199
INV0002084,2025-04-01,NS015,P0015,163,150,29,42
INV0006131,2025-12-01,NS011,P0032,137,111,95,121
INV0002023,2025-04-01,NS013,P0037,165,150,87,102
INV0005088,2025-10-01,NS011,P0042,151,145,62,68
INV0002805,2025-06-01,NS006,P0042,75,35,84,124
INV0002798,2025-06-01,NS005,P0022,89,16,78,151
INV0002898,2025-06-01,NS008,P0033,190,83,63,170
INV0000845,2025-02-01,NS010,P0009,65,1,18,82
INV0000383,2025-01-01,NS011,P0019,146,131,32,47
INV0002428,2025-05-01,NS010,P0039,26,12,52,66
INV0006011,2025-12-01,NS007,P0047,49,23,62,88
INV0002364,2025-05-01,NS008,P0006,107,74,47,80
INV0004441,2025-09-01,NS007,P0043,48,8,18,58
INV0000359,2025-01-01,NS011,P0036,45,27,92,110
INV0003812,2025-08-01,NS004,P0006,96,23,70,143
INV0001726,2025-04-01,NS005,P0048,80,1,38,117
INV0003621,2025-07-01,NS014,P0006,94,86,31,39
INV0001556,2025-03-01,NS015,P0018,175,96,,155
INV0003838,2025-08-01,NS005,P0017,161,154,35,42
INV0005165,2025-10-01,NS013,P0003,133,117,14,30
INV0000937,2025-02-01,NS012,P0043,78,57,18,39
INV0002587,2025-05-01,NS014,P0047,88,71,48,65
INV0003622,2025-07-01,NS014,P0022,84,8,4,80
INV0005252,2025-11-01,NS001,P0013,177,74,66,169
INV0000683,2025-02-01,NS005,P0012,84,55,48,77
INV0004467,2025-09-01,NS008,P0042,24,5,84,103
INV0003220,2025-07-01,NS002,P0009,160,49,3,114
INV0004955,2025-10-01,NS007,P0050,123,22,54,155
INV0002848,2025-06-01,NS007,P0024,21,0,96,117
INV0005404,2025-11-01,NS005,P0036,62,15,58,105
INV0002972,2025-06-01,NS010,P0011,113,72,53,94
INV0001612,2025-04-01,NS002,P0031,23,18,42,47
INV0006031,2025-12-01,NS008,P0015,94,15,12,91
INV0002832,2025-06-01,NS006,P0002,37,21,59,75
INV0003084,2025-06-01,NS014,P0024,47,19,65,93
INV0003639,2025-07-01,NS014,P0009,178,112,,154
INV0001296,2025-03-01,NS008,P0032,28,18,68,78
INV0003263,2025-07-01,NS004,P0036,98,14,0,84
INV0003318,2025-07-01,NS005,P0017,151,2,45,194
INV0004687,2025-09-01,NS014,P0011,169,114,38,93
INV0003890,2025-08-01,NS007,P0001,197,96,81,182
INV0000956,2025-02-01,NS013,P0030,132,90,81,123
INV0002141,2025-05-01,NS002,P0013,86,34,75,127
INV0004432,2025-09-01,NS007,P0030,79,46,51,84
INV0004440,2025-09-01,NS007,P0009,31,11,6,26
INV0005714,2025-11-01,NS014,P0022,91,7,29,113
INV0003729,2025-08-01,NS002,P0006,90,35,28,83
INV0005062,2025-10-01,NS010,P0007,97,74,13,36
INV0006115,2025-12-01,NS010,P0045,168,82,36,122
INV0004362,2025-09-01,NS005,P0027,199,193,36,42
INV0001732,2025-04-01,NS005,P0023,93,71,5,27
INV0005041,2025-10-01,NS010,P0001,124,10,16,130
INV0003258,2025-07-01,NS004,P0025,93,17,79,155
INV0002548,2025-05-01,NS013,P0044,65,59,87,93
INV0004192,2025-08-01,NS015,P0003,68,26,60,102
INV0003155,2025-07-01,NS001,P0010,116,90,36,62
INV0004730,2025-10-01,NS001,P0029,94,55,46,85
INV0002585,2025-05-01,NS014,P0022,79,68,41,52
INV0004443,2025-09-01,NS007,P0002,143,20,93,216
INV0002060,2025-04-01,NS014,P0039,135,94,6,47
INV0002480,2025-05-01,NS011,P0012,90,33,34,91
INV0001545,2025-03-01,NS015,P0003,163,56,93,200
INV0006300,2025-12-01,NS015,P0003,89,83,78,84
INV0001044,2025-02-01,NS015,P0044,49,30,10,29
INV0005243,2025-10-01,NS015,P0041,34,0,37,71
INV0004389,2025-09-01,NS006,P0022,197,20,16,193
INV0000655,2025-02-01,NS004,P0010,88,76,83,95
INV0002160,2025-05-01,NS002,P0010,32,17,45,60
INV0000023,2025-01-01,NS001,P0012,195,22,99,272
INV0001560,2025-03-01,NS015,P0044,165,92,35,108
INV0001427,2025-03-01,NS011,P0038,57,38,35,54
INV0001055,2025-03-01,NS001,P0038,43,25,60,78
INV0004941,2025-10-01,NS007,P0012,46,25,57,78
INV0002134,2025-05-01,NS001,P0024,139,90,58,107
INV0001540,2025-03-01,NS014,P0039,38,28,,25
INV0005910,2025-12-01,NS004,P0014,96,20,44,120
INV0002608,2025-05-01,NS015,P0034,166,82,60,144
INV0003131,2025-06-01,NS015,P0035,53,22,99,130
INV0002438,2025-05-01,NS010,P0028,64,2,39,101
INV0005059,2025-10-01,NS010,P0042,27,6,58,79
INV0003581,2025-07-01,NS013,P0036,140,17,39,162
INV0000747,2025-02-01,NS007,P0037,105,100,44,49
INV0003189,2025-07-01,NS002,P0003,155,58,35,132
INV0001278,2025-03-01,NS007,P0003,43,9,75,109
INV0000673,2025-02-01,NS005,P0013,125,116,75,84
INV0004374,2025-09-01,NS005,P0005,49,11,25,63
INV0001502,2025-03-01,NS013,P0016,46,13,81,114
INV0003287,2025-07-01,NS004,P0021,24,11,3,16
INV0005120,2025-10-01,NS012,P0029,125,57,10,78
INV0001291,2025-03-01,NS007,P0022,188,47,41,182
INV0003613,2025-07-01,NS014,P0035,30,25,2,7
INV0003136,2025-06-01,NS015,P0015,182,65,76,193
INV0003917,2025-08-01,NS007,P0031,51,17,94,128
INV0000477,2025-01-01,NS014,P0007,121,12,35,144
INV0005729,2025-11-01,NS014,P0050,126,96,10,40
INV0002042,2025-04-01,NS014,P0013,103,93,89,99
INV0005144,2025-10-01,NS012,P0004,193,25,55,223
INV0001052,2025-03-01,NS001,P0010,88,20,9,77
INV0003366,2025-07-01,NS007,P0045,94,69,,78
INV0003239,2025-07-01,NS003,P0037,69,58,86,97
INV0000943,2025-02-01,NS012,P0041,83,51,62,94
INV0001571,2025-03-01,NS015,P0032,76,37,,46
INV0005694,2025-11-01,NS013,P0046,154,66,85,173
INV0003110,2025-06-01,NS014,P0028,198,130,2,70
INV0004125,2025-08-01,NS013,P0014,20,6,3,17
INV0004628,2025-09-01,NS013,P0026,156,126,3,33
INV0002218,2025-05-01,NS004,P0002,191,151,61,101
INV0002939,2025-06-01,NS009,P0023,25,10,10,25
INV0002264,2025-05-01,NS005,P0018,171,99,89,161
INV0005923,2025-12-01,NS005,P0046,69,42,32,59
INV0004219,2025-09-01,NS001,P0012,31,15,70,86
INV0002863,2025-06-01,NS007,P0006,198,159,73,112
INV0002995,2025-06-01,NS011,P0043,34,4,36,66
INV0004422,2025-09-01,NS007,P0008,125,107,5,23
INV0005804,2025-12-01,NS001,P0022,77,35,13,55
INV0001957,2025-04-01,NS011,P0050,153,13,21,161
INV0001416,2025-03-01,NS011,P0043,160,27,31,164
INV0002041,2025-04-01,NS014,P0002,46,3,20,63
INV0005136,2025-10-01,NS012,P0006,125,62,56,119
INV0005966,2025-12-01,NS006,P0033,29,5,72,96
INV0001452,2025-03-01,NS012,P0038,92,44,98,146
INV0003027,2025-06-01,NS012,P0033,73,20,94,147
INV0003873,2025-08-01,NS006,P0009,149,134,50,65
INV0002406,2025-05-01,NS009,P0025,154,12,,173
INV0000916,2025-02-01,NS012,P0038,200,5,28,223
INV0006140,2025-12-01,NS011,P0026,104,15,66,155
INV0001822,2025-04-01,NS008,P0050,113,51,18,80
INV0005135,2025-10-01,NS012,P0026,148,52,73,169
INV0003350,2025-07-01,NS006,P0012,194,89,5,110
INV0001449,2025-03-01,NS012,P0023,111,42,,167
INV0004477,2025-09-01,NS008,P0023,95,39,100,156
INV0000073,2025-01-01,NS003,P0049,163,64,92,191
INV0002966,2025-06-01,NS010,P0024,170,146,46,70
INV0003847,2025-08-01,NS005,P0040,112,68,63,107
INV0002074,2025-04-01,NS015,P0039,90,45,63,108
INV0002993,2025-06-01,NS011,P0045,163,38,11,136
INV0005586,2025-11-01,NS010,P0017,125,62,60,123
INV0000201,2025-01-01,NS006,P0041,69,25,45,89
INV0001681,2025-04-01,NS004,P0025,176,101,,120
INV0006016,2025-12-01,NS007,P0010,60,47,33,46
INV0000433,2025-01-01,NS013,P0007,71,46,53,78
INV0005693,2025-11-01,NS013,P0026,175,116,55,114
INV0003706,2025-08-01,NS001,P0031,69,60,2,11
INV0001663,2025-04-01,NS003,P0001,85,67,61,79
INV0004793,2025-10-01,NS002,P0028,89,61,22,50
INV0002352,2025-05-01,NS008,P0026,89,28,80,141
INV0004015,2025-08-01,NS010,P0015,93,1,66,158
INV0003935,2025-08-01,NS008,P0035,83,52,50,81
INV0001680,2025-04-01,NS003,P0015,191,113,79,157
INV0002580,2025-05-01,NS014,P0032,115,23,29,121
INV0003604,2025-07-01,NS013,P0012,63,26,72,109
INV0005036,2025-10-01,NS009,P0020,185,78,45,152
INV0004627,2025-09-01,NS013,P0028,199,88,64,175
INV0001704,2025-04-01,NS004,P0024,124,91,33,66
INV0002322,2025-05-01,NS007,P0004,33,11,39,61
INV0001039,2025-02-01,NS015,P0029,147,101,21,67
INV0005291,2025-11-01,NS002,P0006,31,20,16,27
INV0003190,2025-07-01,NS002,P0026,117,18,41,140
INV0004620,2025-09-01,NS012,P0031,181,76,7,112
INV0005344,2025-11-01,NS003,P0027,37,20,57,74
INV0002687,2025-06-01,NS002,P0041,52,20,28,60
INV0005528,2025-11-01,NS008,P0049,179,144,8,43
INV0000588,2025-02-01,NS002,P0012,170,95,66,141
INV0001026,2025-02-01,NS015,P0024,183,167,81,97
INV0001185,2025-03-01,NS004,P0039,124,100,50,74
INV0001271,2025-03-01,NS007,P0025,140,94,67,113
INV0000650,2025-02-01,NS004,P0027,39,24,18,33
INV0000530,2025-02-01,NS001,P0031,127,40,6,93
INV0004349,2025-09-01,NS005,P0022,131,51,42,122
INV0004028,2025-08-01,NS011,P0025,161,41,66,186
INV0004176,2025-08-01,NS015,P0023,85,11,44,118
INV0001844,2025-04-01,NS008,P0014,104,64,60,100
INV0001065,2025-03-01,NS001,P0041,71,42,99,128
INV0003313,2025-07-01,NS005,P0031,166,60,25,131
INV0000932,2025-02-01,NS012,P0036,28,2,61,87
INV0005895,2025-12-01,NS004,P0001,54,23,92,123
INV0005286,2025-11-01,NS002,P0050,103,28,17,92
INV0003126,2025-06-01,NS015,P0026,98,83,12,27
INV0000311,2025-01-01,NS009,P0007,122,55,52,119
INV0004471,2025-09-01,NS008,P0047,152,97,77,132
INV0003996,2025-08-01,NS010,P0028,172,107,33,98
INV0002750,2025-06-01,NS004,P0029,198,16,38,220
INV0005765,2025-11-01,NS015,P0049,59,29,63,93
INV0002864,2025-06-01,NS007,P0048,142,16,35,161
INV0000185,2025-01-01,NS006,P0049,153,60,43,136
INV0002936,2025-06-01,NS009,P0021,185,159,31,57
INV0003883,2025-08-01,NS006,P0001,22,13,60,69
INV0002513,2025-05-01,NS012,P0017,52,10,82,124
INV0001718,2025-04-01,NS005,P0025,191,25,18,184
INV0002606,2025-05-01,NS015,P0032,62,20,34,76
INV0005341,2025-11-01,NS003,P0005,80,22,68,126
INV0005746,2025-11-01,NS015,P0005,179,57,0,122
INV0000574,2025-02-01,NS002,P0009,194,171,13,36
INV0000918,2025-02-01,NS012,P0037,121,57,61,125
INV0001150,2025-03-01,NS003,P0012,28,20,17,25
INV0001144,2025-03-01,NS003,P0003,194,164,61,91
INV0002272,2025-05-01,NS005,P0031,144,61,26,109
INV0001650,2025-04-01,NS003,P0026,32,9,27,50
INV0002347,2025-05-01,NS008,P0032,160,17,61,204
